车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
长安CS75 2014款 2.0L 手动领先型 国IV,降价急售,¥6.26,新车指导价13.70万(含税),2014-07,3.29万公里,国五,2.0,0次过户,2020-7,2019-7,已过期,2.0L 158马力 L4,6档手动变速箱(MT),https://www.guazi.com/hrb/fc14b90ff267f2d7x.htm
奇瑞 瑞虎5 2016款 2.0L CVT家悦版,0过户,¥6.50,新车指导价11.90万(含税),2016-06,4.48万公里,国五,2.0,0次过户,2020-6,2019-6,已过期,2.0L 139马力 L4,7档无级变速箱(CVT),https://www.guazi.com/hrb/3bc04e903a10a8e4x.htm
日产 天籁 2016款 改款 2.0L XL舒适版,严选车,11.91,原价12.34万,2016-10,8.06万公里,国五,2.0,2次过户,2020-10,2019-10,已过期,2.0L 150马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sy/6948b5880ff2c5d0x.htm
雪铁龙C4L 2014款 1.8L 智驱版 自动劲享型,0过户,¥6.80,新车指导价15.70万(含税),2014-09,5.03万公里,国五,1.8,0次过户,2020-9,2019-10,已过期,1.8L 139马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hrb/b82a1569717ddddbx.htm
丰田 卡罗拉 2017款 改款 1.2T S-CVT GL-i,降价急售,¥11.58,新车指导价13.90万(含税),2018-09,0.69万公里,国五,1.2,0次过户,2020-9,2019-12,2019-12,1.2T 116马力 L4,8档无级变速箱(CVT),https://www.guazi.com/tj/dd905d9142c838ddx.htm
奥迪A6L 2012款 TFSI 手动基本型,降价急售,¥15.51,新车指导价41.60万(含税),2012-12,14.4万公里,国四,2.0,1次过户,2019-12,2019-11,已过期,2.0T 180马力 L4,6档手动变速箱(MT),https://www.guazi.com/hrb/d755bc9f5602f3f8x.htm
大众 捷达 2013款 1.4L 手动时尚型,0过户,¥4.40,新车指导价9.00万(含税),2014-05,8.02万公里,国四,1.4,0次过户,2020-5,2020-4,已过期,1.4L 90马力 L4,5档手动变速箱(MT),https://www.guazi.com/zibo/5dfcfc60aa47b8cbx.htm
哈弗H2 2014款 1.5T 手动两驱精英版,降价急售,¥6.04,新车指导价11.30万(含税),2015-05,5.05万公里,国五,1.5,0次过户,2021-5,2019-5,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/dl/1cbadbed0d033c5dx.htm
奥迪A6L 2012款 30 FSI 技术型,降价急售,¥20.50,新车指导价47.00万(含税),2013-03,10.62万公里,国四,2.5,1次过户,2020-3,2020-1,已过期,2.5L 190马力 V6,8档无级变速箱(CVT),https://www.guazi.com/hrb/e6c88b793f6b4f91x.htm
大众 2016款 途安L 280TSI 自动舒雅版,降价急售,¥13.30,新车指导价21.70万(含税),2016-09,4.73万公里,国五,1.4,0次过户,2020-9,2019-9,已过期,1.4T 150马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/cc/2e90a91231a712cex.htm
五菱宏光 2015款 1.2L S基本型,0过户,¥3.65,新车指导价4.50万(含税),2017-09,2.43万公里,国五,1.2,0次过户,2019-9,2019-9,已过期,1.2L 86马力 L4,5档手动变速箱(MT),https://www.guazi.com/jilin/8762bd252818e8c0x.htm
启辰T70 2015款 2.0L CVT睿享版,降价急售,¥7.99,新车指导价13.90万(含税),2015-05,5.53万公里,国五,2.0,0次过户,2019-5,2019-5,已过期,2.0L 144马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/tj/84210ea642c0dbd0x.htm
铃木 雨燕 2013款 1.5L 手动20周年限量版,0过户,¥3.80,新车指导价7.90万(含税),2014-02,9.78万公里,国四,1.5,0次过户,2020-2,2019-4,已过期,1.5L 103马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/d3b848d261b64851x.htm
别克 凯越 2015款 1.5L 手动经典型,,¥5.00,新车指导价9.40万(含税),2016-02,3.68万公里,国五,1.5,1次过户,2020-2,已过期,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/79682e3c4113c4e5x.htm
比亚迪S6 2013款 白金版 2.0L 手动豪华型,降价急售,¥3.50,新车指导价8.70万(含税),2013-12,7.61万公里,国四,2.0,0次过户,2019-12,2019-11,已过期,2.0L 140马力 L4,5档手动变速箱(MT),https://www.guazi.com/yantai/9c22774ab225c933x.htm
别克 君越 2016款 28T 旗舰型,降价急售,¥18.80,新车指导价36.90万(含税),2017-04,2.95万公里,国五,2.0,2次过户,2021-4,2019-6,已过期,2.0T 261马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/wei/e6f10b1eb62a4702x.htm
起亚K2 2011款 三厢 1.6L AT Premium,降价急售,¥4.50,新车指导价10.80万(含税),2012-05,7.83万公里,国四,1.6,0次过户,2020-5,2020-5,已过期,1.6L 123马力 L4,4档自动变速箱(AT),https://www.guazi.com/dl/66ebb2be170e0675x.htm
大众 宝来 2012款 1.4T 自动豪华型,0过户,¥6.50,新车指导价15.90万(含税),2012-08,5.43万公里,国四,1.4,0次过户,2019-8,2019-8,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/cc/5f17a18a1bf9c45dx.htm
宝骏730 2014款 1.5L 手动豪华导航ESP版 7座,0过户,¥5.20,新车指导价9.00万(含税),2015-04,4.84万公里,国四,1.5,0次过户,2019-4,2019-4,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/dd94abcbd530efefx.htm
本田CR-V 2010款 2.0L 自动四驱经典版,降价急售,¥8.80,新车指导价23.60万(含税),2011-05,8.16万公里,国四,2.0,0次过户,2019-5,2019-5,已过期,2.0L 150马力 L4,5档自动变速箱(AT),https://www.guazi.com/sy/8766fe6465b6cee0x.htm
本田 缤智 2016款 1.8L CVT两驱先锋型,0过户,¥12.20,新车指导价16.70万(含税),2016-02,4.56万公里,国五,1.8,0次过户,2020-2,2020-2,已过期,1.8L 136马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/tangshan/af4faa1671284089x.htm
奔腾B70 2014款 2.0L 自动豪华型,0过户,¥6.60,新车指导价13.00万(含税),2015-03,7.06万公里,国四,2.0,0次过户,2021-3,2020-4,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cc/a640a63da0f0156cx.htm
别克 君越 2012款 2.4L SIDI雅致版,降价急售,¥8.36,新车指导价25.60万(含税),2012-09,7.79万公里,国四,2.4,0次过户,2019-9,2019-9,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/4ea0b22ca5a03ee6x.htm
奔驰C级 2013款 C 260 CGI 优雅型,,¥12.98,新车指导价38.30万(含税),2012-11,12.75万公里,国四,1.8,1次过户,2019-11,2020-1,已过期,1.8T 204马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/wei/f913e8d9b39d2d9cx.htm
大众 速腾 2015款 1.6L 自动舒适型,降价急售,¥9.80,新车指导价16.40万(含税),2016-05,3.67万公里,国五,1.6,0次过户,2020-5,2019-5,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hrb/5aa17dfdc99cddb2x.htm
起亚K3 2015款 1.6L 手动GL,0过户,¥6.78,新车指导价11.20万(含税),2015-12,4.39万公里,国四,1.6,0次过户,2019-12,2019-12,已过期,1.6L 128马力 L4,6档手动变速箱(MT),https://www.guazi.com/sy/3d2d2ecd9af60791x.htm
大众 迈腾 2018款 380TSI DSG 豪华型,准新车,¥21.90,新车指导价27.10万(含税),2018-02,2.65万公里,国五,2.0,0次过户,2020-2,2020-2,已过期,2.0T 220马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/70acb92be6e3036ax.htm
丰田 YARiS L 致炫 2015款 1.5G 自动炫动天窗特别版,降价急售,¥5.88,新车指导价10.40万(含税),2015-06,4万公里,国四,1.5,1次过户,2019-6,2019-6,已过期,1.5L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/sy/242e93064b719033x.htm
现代 朗动 2016款 1.6L 自动智能型,0过户,¥7.60,新车指导价12.60万(含税),2017-03,2.17万公里,国五,1.6,0次过户,2021-3,2020-3,2020-3,1.6L 128马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/1d9a0eed8720e0b2x.htm
长安CS75 2014款 2.0L 手动豪华型 国IV,,¥6.78,新车指导价12.80万(含税),2016-07,3万公里,国五,2.0,1次过户,2020-7,2019-7,已过期,2.0L 158马力 L4,6档手动变速箱(MT),https://www.guazi.com/hrb/f1e3f126957c8d7ax.htm
大众POLO 2013款 1.4L 自动舒适版,降价急售,¥5.00,新车指导价11.60万(含税),2014-05,5.21万公里,国四,1.4,1次过户,2020-5,2020-5,已过期,1.4L 86马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/hrb/1890d2fbb3b039c9x.htm
雷克萨斯NX 2016款 200 全驱 锋尚版,0过户,¥25.00,新车指导价39.90万(含税),2015-12,6.47万公里,国四,2.0,0次过户,2019-12,2019-12,已过期,2.0L 150马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/baoding/3c0cdd479499be23x.htm
奔驰C级 2013款 C 180 经典型 Grand Edition,0过户,¥16.00,新车指导价34.20万(含税),2013-11,6.24万公里,国四,1.8,0次过户,2019-11,2019-11,已过期,1.8T 156马力 L4,7档手自一体变速箱(AT),https://www.guazi.com/bj/34cc293a236e1e76x.htm
凯迪拉克XTS 2014款 28T 舒适型,降价急售,¥18.10,新车指导价38.00万(含税),2014-07,3.87万公里,国五,2.0,0次过户,2020-7,2019-7,已过期,2.0T 269马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/tangshan/36dda3e7e47f2a80x.htm
大众 桑塔纳 2013款 1.6L 手动舒适版,,¥5.00,新车指导价11.30万(含税),2014-11,5.37万公里,国四,1.6,1次过户,2020-11,2019-11,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/ec2f1cc41b16baabx.htm
日产 西玛 2016款 2.5L XV 至尊版,降价急售,¥19.80,新车指导价29.10万(含税),2018-01,2.55万公里,国五,2.5,0次过户,2020-1,2020-1,已过期,2.5L 186马力 L4,7档无级变速箱(CVT),https://www.guazi.com/tj/b98713a5048fbbf8x.htm
大众 迈腾 2012款 1.8TSI 豪华型,降价急售,¥9.59,新车指导价25.30万(含税),2012-01,14.16万公里,国四,1.8,0次过户,2020-1,2020-1,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/tj/fcb3bbcd9c9680cbx.htm
大众 速腾 2012款 1.4TSI 自动豪华型,,¥8.00,新车指导价18.20万(含税),2012-07,7.59万公里,国四,1.4,1次过户,2019-7,2019-7,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/dl/c083be926cb68bffx.htm
一汽 骏派D60 2015款 1.5L 手动标准型,降价急售,¥3.20,新车指导价7.00万(含税),2016-09,1.11万公里,国四,1.5,1次过户,2020-9,2019-9,已过期,1.5L 102马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/e1edf5e9821ce924x.htm
日产 轩逸 2012款 经典 1.6XE 手动舒适版,降价急售,¥4.50,新车指导价10.80万(含税),2013-09,4.24万公里,国四,1.6,0次过户,2019-9,2019-12,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/366ecef827321d7bx.htm
奔腾X80 2013款 2.0L 手动豪华型,降价急售,¥5.94,新车指导价14.30万(含税),2014-07,4.4万公里,国四,2.0,0次过户,2020-7,2019-7,已过期,2.0L 147马力 L4,6档手动变速箱(MT),https://www.guazi.com/cc/f52a184cf0f15c36x.htm
马自达CX-5 2013款 2.0L 自动四驱精英型,降价急售,¥11.66,新车指导价22.60万(含税),2014-01,6.32万公里,国四,2.0,0次过户,2020-1,2020-1,已过期,2.0L 155马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/jilin/fab31705e41bb16dx.htm
长安CS35 2016款 1.6L 手动豪华型 国IV,降价急售,¥4.79,新车指导价9.00万(含税),2016-08,3.78万公里,国四,1.6,0次过户,2020-8,2019-8,已过期,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/1c52a005d080d887x.htm
奇瑞 瑞虎3 2016款 1.6L 手动风尚版,降价急售,¥4.40,新车指导价7.50万(含税),2016-07,3.95万公里,国五,1.6,0次过户,2020-7,2019-7,2019-7,1.6L 126马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/7888374afec81fa0x.htm
日产 阳光 2011款 1.5XE CVT舒适版,,¥4.40,新车指导价10.10万(含税),2011-10,6.78万公里,国四,1.5,1次过户,2019-11,2019-11,已过期,1.5L 112马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sy/d27968fe03f3a67fx.htm
大众 宝来 2016款 1.6L 手动舒适型,0过户,¥8.13,新车指导价13.00万(含税),2016-10,2.96万公里,国五,1.6,0次过户,2020-10,2019-10,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/zibo/3760953080ee9703x.htm
现代 名图 2016款 1.6T 自动智能型GLS,严选车,¥10.19,新车指导价17.30万(含税),2017-04,3.95万公里,国五,1.6,0次过户,2021-4,2020-4,已过期,1.6T 175马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/sy/a32faf59bfd275f9x.htm
比亚迪 元 2016款 1.5L 手动豪华型,0过户,¥4.00,新车指导价7.00万(含税),2016-08,5.76万公里,国五,1.5,0次过户,2020-8,2019-8,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/yantai/d8455923d16a2858x.htm
丰田 RAV4 2012款 炫装版 2.0L 自动四驱,降价急售,¥10.63,新车指导价24.10万(含税),2012-10,11.85万公里,国四,2.0,0次过户,2019-10,2019-10,已过期,2.0L 150马力 L4,4档自动变速箱(AT),https://www.guazi.com/sy/8b265d9417668be8x.htm
奥迪Q5 2015款 40 TFSI 舒适型,降价急售,¥25.00,新车指导价52.70万(含税),2015-02,9.06万公里,国五,2.0,0次过户,2021-2,2020-2,2020-2,2.0T 224马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/bj/50ec519cad2fd734x.htm
宝骏560 2015款 1.8L 手动豪华型,0过户,¥5.73,新车指导价9.70万(含税),2015-11,5.03万公里,国四,1.8,0次过户,2019-11,2019-10,已过期,1.8L 137马力 L4,5档手动变速箱(MT),https://www.guazi.com/langfang/5fb594d0b6f9448ax.htm
大众 高尔夫 2015款 1.4TSI 自动舒适型,降价急售,¥9.50,新车指导价16.80万(含税),2015-05,5.23万公里,国五,1.4,0次过户,2020-4,2020-4,已过期,1.4T 131马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/95d5d2d74007285cx.htm
长安 逸动 2013款 XT 1.6L 手动俊酷型 国IV,降价急售,¥3.99,新车指导价8.90万(含税),2014-05,5.06万公里,国五,1.6,0次过户,2020-5,2020-5,2020-5,1.6L 125马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/a35a4573a8039834x.htm
大众POLO 2014款 1.4L 自动舒适版,降价急售,¥5.82,新车指导价10.70万(含税),2015-04,8.39万公里,国五,1.4,0次过户,2021-4,2020-4,已过期,1.4L 90马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cc/31de84c3dea08f3ax.htm
比亚迪S6 2011款 2.0L 手动尊贵型,降价急售,¥3.50,新车指导价11.70万(含税),2013-04,8.29万公里,国四,2.0,1次过户,2020-4,2019-12,已过期,2.0L 140马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/cf098f31741bb6fbx.htm
日产 天籁 2013款 2.0L XL舒适版,0过户,¥13.10,新车指导价20.20万(含税),2015-07,6.51万公里,国四,2.0,0次过户,2019-7,2019-6,已过期,2.0L 141马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/yantai/05b951772b29f963x.htm
吉利GX7 2014款 1.8L 手动超值版,0过户,¥4.10,新车指导价8.70万(含税),2014-10,2.43万公里,国四,1.8,0次过户,2020-10,2019-10,已过期,1.8L 139马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/0775cd0f82056bb1x.htm
奔腾B90 2012款 2.0L 自动导航型,降价急售,¥5.00,新车指导价18.60万(含税),2012-08,8.68万公里,国四,2.0,1次过户,2019-8,2019-10,已过期,2.0L 146马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cc/0d694bf1c4ea22f5x.htm
雪佛兰 科鲁兹 2011款 1.6L SL MT,降价急售,¥3.70,新车指导价11.80万(含税),2011-08,5.02万公里,国四,1.6,0次过户,2019-8,2019-8,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/langfang/53720a18bf2a16aax.htm
丰田 雷凌 2017款 改款 185T CVT领先版 国V,0过户,¥10.00,新车指导价14.70万(含税),2017-08,2.21万公里,国五,1.2,0次过户,2019-8,2019-8,已过期,1.2T 116马力 L4,8档无级变速箱(CVT),https://www.guazi.com/langfang/a8d5016510a31581x.htm
捷豹XF 2014款 XF 2.0T Style Club限量版,,¥22.00,新车指导价61.70万(含税),2014-10,4万公里,国四,2.0,1次过户,2020-10,2019-10,已过期,2.0T 240马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/tj/6e6ad77eca5c9facx.htm
日产 轩逸 2016款 1.6XL 手动豪华版,降价急售,¥7.80,新车指导价13.60万(含税),2015-12,4.1万公里,国五,1.6,1次过户,2019-12,2019-4,已过期,1.6L 126马力 L4,5档手动变速箱(MT),https://www.guazi.com/dl/206d8d9e43518ebfx.htm
大众 捷达 2013款 1.6L 手动时尚型,降价急售,¥4.20,新车指导价9.60万(含税),2014-03,12.94万公里,国四,1.6,0次过户,2020-3,2020-3,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/b12d50b4331ea9c7x.htm
奇瑞 艾瑞泽7 2013款 1.6L 手动致领版,降价急售,¥3.90,新车指导价9.00万(含税),2014-12,6.22万公里,国四,1.6,0次过户,2020-12,2019-12,已过期,1.6L 126马力 L4,5档手动变速箱(MT),https://www.guazi.com/cc/adf3290239bb0242x.htm
大众 途观 2012款 1.4TSI 手动两驱都会版,降价急售,¥9.07,新车指导价20.60万(含税),2012-11,3.95万公里,国四,1.4,0次过户,2019-11,2019-11,已过期,1.4T 131马力 L4,6档手动变速箱(MT),https://www.guazi.com/dl/f6506e6f6aec770ex.htm
哈弗H6 2015款 升级版 1.5T 手动四驱精英型,降价急售,¥6.30,新车指导价12.80万(含税),2015-12,3.12万公里,国四,1.5,0次过户,2019-12,2019-12,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/cc/bf6c395a95d47c89x.htm
奔腾X80 2015款 2.0L 自动豪华型,,¥7.00,新车指导价15.80万(含税),2015-02,6.91万公里,国四,2.0,1次过户,2021-2,2020-2,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dl/a30c8746d6e8ec8ex.htm
雪铁龙 世嘉 2013款 三厢 1.6L 自动品尚型,降价急售,¥5.00,新车指导价12.80万(含税),2013-03,2.67万公里,国四,1.6,0次过户,2020-3,2020-3,已过期,1.6L 117马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/tj/1ac68d7d94b02c50x.htm
哈弗H6 2014款 运动版 1.5T 手动两驱精英型,降价急售,¥5.81,新车指导价14.00万(含税),2013-11,5.18万公里,国四,1.5,0次过户,2019-11,2019-12,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/hrb/e3d3e96dec71fd56x.htm
别克 威朗 2016款 两厢 15S 自动进取型,0过户,¥9.50,新车指导价15.80万(含税),2016-04,2.45万公里,国五,1.5,0次过户,2020-4,2020-4,已过期,1.5L 118马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/yantai/af2f8cac34cf0462x.htm
现代 全新胜达 2013款 改款 2.0T 自动两驱尊贵型,0过户,¥14.10,新车指导价30.80万(含税),2014-07,3.6万公里,国五,2.0,0次过户,2020-7,2019-7,已过期,2.0T 245马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/bj/af3eadf0879e631bx.htm
别克 君威 2011款 2.4L SIDI精英版,0过户,¥7.55,新车指导价25.10万(含税),2012-03,6.83万公里,国四,2.4,0次过户,2020-3,2020-2,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/zibo/5cc2e0851d32f8e0x.htm
福特 嘉年华 2013款 两厢 1.5L 自动时尚型,降价急售,¥4.90,新车指导价10.70万(含税),2014-05,2万公里,国四,1.5,0次过户,2020-5,2019-5,已过期,1.5L 110马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/dl/f1c605b02f4123b6x.htm
日产 逍客 2012款 1.6XE 风 5MT 2WD,降价急售,¥8.33,新车指导价15.20万(含税),2016-01,4.67万公里,国四,1.6,1次过户,2020-1,2019-10,已过期,1.6L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/hrb/9c08d487c43955b8x.htm
沃尔沃S60L 2018款 T3 智进版,降价急售,¥16.67,新车指导价30.10万(含税),2017-08,1.85万公里,国五,1.5,0次过户,2019-8,2019-8,已过期,1.5T 152马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/fd64a331e0efe989x.htm
福特 福克斯 2012款 两厢 1.6L 自动风尚型,0过户,¥6.00,新车指导价15.60万(含税),2014-07,3.75万公里,国四,1.6,0次过户,2020-7,2019-7,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/cc/b10e21c911830153x.htm
奔驰GLA级 2016款 GLA 260 4MATIC 运动型,降价急售,¥27.10,新车指导价43.20万(含税),2017-03,2.96万公里,国五,2.0,0次过户,2020-3,2020-3,已过期,2.0T 211马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/tj/15b31fef971b6284x.htm
奥迪Q3 2015款 30 TFSI 舒适型,降价急售,¥14.59,新车指导价31.50万(含税),2014-09,4.55万公里,国五,1.4,0次过户,2020-9,2019-9,已过期,1.4T 150马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/dl/e6c951931fe8353ex.htm
大众 迈腾 2017款 330TSI DSG 豪华型,0过户,¥17.71,新车指导价25.50万(含税),2017-09,2.65万公里,国五,1.8,0次过户,2019-9,2019-9,已过期,1.8T 180马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/1790e371917c8dd8x.htm
本田CR-V 2012款 2.4L 四驱豪华版,0过户,¥12.50,新车指导价26.00万(含税),2012-08,12.33万公里,国四,2.4,0次过户,2019-8,2019-9,已过期,2.4L 190马力 L4,5档自动变速箱(AT),https://www.guazi.com/bj/12ee98d30b8cad20x.htm
大众 速腾 2012款 1.6L 自动舒适型,,¥7.30,新车指导价16.40万(含税),2013-07,8.98万公里,国四,1.6,2次过户,2019-7,2019-7,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sy/eb64c035fc0d3a13x.htm
大众 宝来 2015款 质惠版 1.6L 手动时尚型,降价急售,¥6.25,新车指导价11.40万(含税),2016-03,4.24万公里,国五,1.6,0次过户,2020-3,2020-3,2020-3,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/6fbbab3304e9dcfcx.htm
日产 逍客 2011款 1.6XE 风 5MT 2WD,降价急售,¥5.72,新车指导价15.20万(含税),2012-01,8.01万公里,国四,1.6,1次过户,2020-1,2020-1,已过期,1.6L 121马力 L4,5档手动变速箱(MT),https://www.guazi.com/tangshan/cc62c85eb3652765x.htm
丰田 卡罗拉 2014款 1.6L CVT GL-i真皮版,0过户,¥9.20,新车指导价14.60万(含税),2015-12,6.3万公里,国四,1.6,0次过户,2019-12,2019-12,已过期,1.6L 122马力 L4,8档无级变速箱(CVT),https://www.guazi.com/sy/8738a05887000ed7x.htm
日产 轩逸 2016款 经典 1.6XE 自动领先版,,¥7.00,新车指导价12.20万(含税),2017-08,2.27万公里,国五,1.6,1次过户,2019-8,2019-7,已过期,1.6L 117马力 L4,4档自动变速箱(AT),https://www.guazi.com/dl/85f6868c3561e3b8x.htm
大众 捷达 2017款 1.5L 手动舒适型,0过户,¥6.51,新车指导价10.60万(含税),2017-03,3.56万公里,国五,1.5,0次过户,2021-3,2020-3,已过期,1.5L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/c37f6dabf4534b32x.htm
哈弗H6 Coupe 2015款 蓝标 2.0T 自动两驱尊贵型,降价急售,¥10.00,新车指导价18.60万(含税),2015-09,2.78万公里,国五,2.0,0次过户,2019-9,2020-4,已过期,2.0T 194马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/dl/9efcbf77297b0c81x.htm
大众 宝来 2012款 1.6L 自动舒适型,降价急售,¥5.73,新车指导价14.20万(含税),2012-07,5.25万公里,国四,1.6,0次过户,2019-7,2019-8,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/cc/8c4ddd8d8ecdb0bdx.htm
本田 凌派 2016款 1.8L 手动舒适版,降价急售,¥7.40,新车指导价12.50万(含税),2016-08,2.61万公里,国五,1.8,0次过户,2020-8,2019-8,已过期,1.8L 136马力 L4,5档手动变速箱(MT),https://www.guazi.com/sy/b72b0441ac26e0fax.htm
本田 杰德 2017款 210TURBO CVT豪华版 5座,降价急售,¥13.50,新车指导价18.00万(含税),2017-09,1.91万公里,国五,1.5,0次过户,2019-9,2019-9,已过期,1.5T 156马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/tj/224c888a40cda395x.htm
福特 福克斯 2012款 两厢经典 1.8L 自动基本型,,¥4.10,新车指导价11.90万(含税),2012-11,7.27万公里,国四,1.8,2次过户,2019-11,2019-10,已过期,1.8L 124马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/dl/2190a29bab2cf6e6x.htm
大众 迈腾 2016款 1.8TSI 智享领先型,,¥15.50,新车指导价24.20万(含税),2016-10,5.33万公里,国五,1.8,1次过户,2020-10,2019-10,2019-10,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/bj/568e8e58d44a0fb5x.htm
丰田 RAV4 2015款 2.0L CVT四驱风尚版,降价急售,¥14.06,新车指导价23.60万(含税),2015-10,8.07万公里,国五,2.0,0次过户,2019-10,2019-10,已过期,2.0L 147马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sy/6b745427340d4960x.htm
大众CC 2012款 1.8TSI 精英型,0过户,¥13.00,新车指导价28.10万(含税),2012-11,8.77万公里,国四,1.8,0次过户,2019-11,2019-12,已过期,1.8T 160马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/tj/f2bf47597264b526x.htm
起亚K2 2012款 三厢 1.4L MT GLS纪念版,降价急售,¥3.75,新车指导价8.50万(含税),2014-01,6.96万公里,国四,1.4,0次过户,2020-1,2019-12,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/bj/9baafaab631a5337x.htm
哈弗H6 Coupe 2016款 蓝标 1.5T 自动两驱都市型,0过户,¥7.80,新车指导价12.90万(含税),2016-11,3.27万公里,国五,1.5,0次过户,2020-11,2019-11,已过期,1.5T 150马力 L4,6档自动变速箱(AT),https://www.guazi.com/langfang/bc3f5e29f8927f57x.htm
日产 骐达 2016款 1.6L CVT酷动版,,¥8.86,新车指导价12.40万(含税),2017-01,1.89万公里,国五,1.6,1次过户,2021-1,2020-1,已过期,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/sy/0d1d3996da354a49x.htm
大众 速腾 2014款 1.6L 自动舒适型,降价急售,¥8.13,新车指导价16.40万(含税),2013-12,10.7万公里,国四,1.6,0次过户,2019-12,2019-12,已过期,1.6L 105马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/tj/6519fd5c71c0c712x.htm
