车型,选车类型,价格/万,新车价格,上牌时间,公里数,排放标准,排量,过户信息,年检到期,交强险,商业险到期,发动机,变速箱,网址
长安CS75 2017款 尚酷版 1.5T 自动锋悦型,严选车,6.91,原价7.46万,2017-07,2.26万公里,国五,1.5,0次过户,2019-7,2019-7,已过期,1.5T 170马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/a601069fb87c657cx.htm
日产 轩逸 2016款 1.6XV CVT智享版,严选车,¥8.71,新车指导价15.20万(含税),2017-07,3.44万公里,国五,1.6,0次过户,2019-7,2019-6,已过期,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/gz/298847d1e14a233bx.htm
传祺GA3 2013款 1.6L 手动豪华ESP版,严选车,¥3.60,新车指导价9.40万(含税),2014-08,2.11万公里,国四,1.6,0次过户,2020-8,2019-8,已过期,1.6L 122马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/c8dc4cc5d152e991x.htm
宝骏730 2014款 1.5L 手动舒适ESP版 7座,严选车,¥4.39,新车指导价8.20万(含税),2015-10,2.65万公里,国五,1.5,0次过户,2019-10,2019-10,2020-1,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/56b5d2fec3e2ec99x.htm
长安 奔奔 2015款 1.4L IMT尊贵型 国IV,降价急售,¥3.26,新车指导价6.20万(含税),2016-01,2.26万公里,国五,1.4,1次过户,2020-1,2020-1,2019-1,1.4L 101马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/xm/408350ff3409090fx.htm
宝骏560 2017款 律动版 1.5T 手动尊享型,严选车,6.49,原价6.59万,2017-05,0.74万公里,国五,1.5,0次过户,2021-5,2020-5,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/liuzhou/9bf7d34135d74fa6x.htm
大众 宝来 2016款 1.6L 手动时尚型,严选车,6.44,原价6.6万,2017-08,2.54万公里,国五,1.6,0次过户,2019-8,2019-6,已过期,1.6L 110马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/ea2e50938c893ce7x.htm
DS 6 2014款 1.6T 豪华版THP160,严选车,9.44,原价9.78万,2015-08,2.5万公里,国五,1.6,1次过户,2019-8,2019-7,已过期,1.6T 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/37a409d56dfe3adax.htm
福特 福克斯 2015款 两厢 1.6L 自动风尚型,严选车,¥6.72,新车指导价14.80万(含税),2016-12,3.83万公里,国五,1.6,0次过户,2020-12,2019-8,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/gz/a67127c93ade202cx.htm
奇瑞 艾瑞泽5 2016款 1.5L CVT领锐版,严选车,¥4.54,新车指导价8.50万(含税),2016-11,2.81万公里,国五,1.5,0次过户,2020-11,2019-9,已过期,1.5L 116马力 L4,7档无级变速箱(CVT),https://www.guazi.com/gz/7048925851164212x.htm
大众 途观 2016款 300TSI 自动四驱风尚视野版,降价急售,¥16.67,新车指导价26.70万(含税),2017-01,1.99万公里,国五,1.8,0次过户,2020-1,2020-1,已过期,1.8T 160马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/liuzhou/040ce674b89dc433x.htm
哈弗H6 2013款 升级版 1.5T 手动两驱精英型,严选车,4.20,原价4.46万,2014-09,5.52万公里,国四,1.5,0次过户,2020-9,2019-9,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/gz/4a5ece177a086913x.htm
福特 福克斯 2012款 三厢 1.6L 自动舒适型,严选车,4.84,原价4.94万,2014-01,8.3万公里,国四,1.6,0次过户,2020-1,2019-12,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/gz/6f242a1c46d1dd0fx.htm
本田 杰德 2013款 1.8L CVT豪华版 6座,严选车,9.76,原价10.24万,2014-09,2.66万公里,国四,1.8,0次过户,2020-9,2019-10,已过期,1.8L 141马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/gz/8ecfd58666e9d9b2x.htm
福特 翼虎 2015款 1.5L GTDi 两驱风尚型,严选车,10.04,原价11.42万,2015-04,2.01万公里,国五,1.5,0次过户,2021-4,2020-4,已过期,1.5T 181马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nn/d4f639adab988c5bx.htm
奥迪A6L 2014款 TFSI 标准型,严选车,18.90,原价20.68万,2014-01,16.64万公里,国四,2.0,0次过户,2020-1,2019-12,已过期,2.0T 180马力 L4,8档无级变速箱(CVT),https://www.guazi.com/dg/4c359091387f0936x.htm
奇瑞 瑞虎3 2015款 1.6L CVT智尚纪念版,严选车,¥4.22,新车指导价9.80万(含税),2016-04,3.79万公里,国五,1.6,0次过户,2020-4,2020-4,已过期,1.6L 126马力 L4,7档无级变速箱(CVT),https://www.guazi.com/gz/c12782edf6ecb2d5x.htm
比亚迪S6 2013款 白金版 2.0L 手动豪华型,严选车,¥3.67,新车指导价8.70万(含税),2014-04,1.63万公里,国四,2.0,0次过户,2020-4,2019-4,已过期,2.0L 140马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/ba8f125a239a25ffx.htm
纳智捷 优6 SUV 2014款 1.8T 时尚型,严选车,5.16,原价5.61万,2015-03,5.43万公里,国五,1.8,0次过户,2021-3,2020-3,已过期,1.8T 158马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/gz/bc75c8c5fa65c977x.htm
现代 朗动 2012款 1.8L 自动尊贵型,严选车,¥4.83,新车指导价16.30万(含税),2013-07,14.23万公里,国四,1.8,0次过户,2019-7,2019-6,已过期,1.8L 146马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/d1f0627da93714e3x.htm
标致308 2014款 乐享版 经典 1.6L 自动优尚型,严选车,4.47,原价4.96万,2014-11,5.73万公里,国五,1.6,1次过户,2020-11,2019-10,已过期,1.6L 117马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/dg/090851d0301fa2a6x.htm
纳智捷 优6 SUV 2014款 1.8T 时尚型,严选车,5.45,原价5.95万,2015-03,2.74万公里,国五,1.8,0次过户,2021-3,2019-12,已过期,1.8T 158马力 L4,5档手自一体变速箱(AT),https://www.guazi.com/gz/be8e8acf6d66f4f4x.htm
别克 昂科拉 2015款 1.4T 自动两驱都市精英型,严选车,6.83,原价7.33万,2015-12,3.22万公里,国五,1.4,0次过户,2019-12,2019-11,已过期,1.4T 140马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/c0b0cdac07e508f6x.htm
别克 威朗 2015款 三厢 15S 自动进取型,严选车,6.69,原价7.17万,2015-12,9.72万公里,国五,1.5,0次过户,2019-12,2019-12,2019-12,1.5L 118马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/14fedff5dfadea4bx.htm
宝马3系 2016款 320Li 进取型,严选车,¥19.56,新车指导价35.40万(含税),2016-09,4.17万公里,国五,2.0,0次过户,2020-9,2019-8,已过期,2.0T 184马力 L4,8档手自一体变速箱(AT),https://www.guazi.com/gz/1ff8dc1f61dd5125x.htm
奇瑞 瑞虎5 2014款 2.0L CVT家悦版,严选车,4.10,原价4.5万,2014-11,10.91万公里,国四,2.0,1次过户,2020-11,2019-10,已过期,2.0L 139马力 L4,7档无级变速箱(CVT),https://www.guazi.com/nn/7bb15690642d2628x.htm
海马M6 2016款 1.6L 手动舒适型,严选车,3.14,原价3.2万,2016-03,10.28万公里,国五,1.6,0次过户,2020-3,2020-3,2020-3,1.6L 118马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/b5e0540fc01bc919x.htm
本田 哥瑞 2016款 1.5L CVT经典版,严选车,¥6.62,新车指导价9.70万(含税),2017-02,3.52万公里,国五,1.5,0次过户,2021-2,2019-12,已过期,1.5L 131马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/gz/d4858c425a43dd4ax.htm
福特 蒙迪欧 2013款 2.0L GTDi200时尚型,严选车,¥11.10,新车指导价22.00万(含税),2015-12,8.71万公里,国五,2.0,0次过户,2019-12,2019-12,已过期,2.0T 203马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/191cb79aa24398ecx.htm
起亚K5 2012款 2.0L 自动DLX,严选车,8.09,原价8.56万,2013-10,5.49万公里,国四,2.0,0次过户,2019-10,2019-10,已过期,2.0L 162马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/abdff2717fa9aae0x.htm
日产 逍客 2016款 2.0L CVT精英版,严选车,9.78,原价10.09万,2016-12,3.76万公里,国五,2.0,0次过户,2020-12,2019-12,已过期,2.0L 150马力 L4,7档无级变速箱(CVT),https://www.guazi.com/gz/d5306f47eb606071x.htm
宝骏730 2016款 1.5L 手动舒适型 7座,严选车,¥5.17,新车指导价7.60万(含税),2018-04,2.31万公里,国五,1.5,0次过户,2020-4,2020-4,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/8e5236048a369233x.htm
标致308 2013款 1.6L 自动优尚型,严选车,4.51,原价4.94万,2014-10,8.57万公里,国五,1.6,1次过户,2020-10,2019-10,已过期,1.6L 117马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/nn/f6742b2b15595cfax.htm
本田 凌派 2015款 1.8L 自动舒适版,严选车,¥7.21,新车指导价13.50万(含税),2015-02,10.86万公里,国四,1.8,0次过户,2021-2,2019-12,已过期,1.8L 139马力 L4,5档自动变速箱(AT),https://www.guazi.com/sz/d55fbb873e46c5ecx.htm
福特 福克斯 2015款 两厢 1.6L 自动舒适型,严选车,5.67,原价5.92万,2016-04,7.12万公里,国五,1.6,0次过户,2020-4,2020-1,已过期,1.6L 125马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/gz/526d5ac32b8f9186x.htm
启辰R50 2015款 1.6L 手动时尚版,严选车,¥3.38,新车指导价7.60万(含税),2015-12,2.62万公里,国五,1.6,0次过户,2019-12,2019-12,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/8121a02e1e5fb929x.htm
丰田 雷凌 2014款 1.8V CVT豪华版,严选车,¥8.28,新车指导价17.30万(含税),2014-12,4.09万公里,国五,1.8,0次过户,2020-12,2019-11,2019-11,1.8L 140马力 L4,8档无级变速箱(CVT),https://www.guazi.com/gz/52d366b3600f4ffdx.htm
斯柯达 明锐 2015款 1.6L 自动逸杰版,严选车,6.81,原价7.09万,2015-09,4.96万公里,国五,1.6,0次过户,2019-9,2019-8,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/574b6cdd9c2bd85ex.htm
本田 杰德 2014款 1.8L CVT豪华尊享版 5座,严选车,¥9.71,新车指导价18.90万(含税),2015-02,8.54万公里,国四,1.8,0次过户,2021-2,2020-1,已过期,1.8L 141马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/gz/3dfcd84de301fd83x.htm
现代 全新胜达 2013款 2.4L 自动两驱舒适型,严选车,¥8.80,新车指导价24.70万(含税),2013-04,8.68万公里,国四,2.4,2次过户,2020-4,2019-7,已过期,2.4L 189马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/0939d6985925fc7bx.htm
哈弗H2 2014款 1.5T 手动两驱精英版,严选车,4.23,原价4.48万,2015-05,7.25万公里,国四,1.5,0次过户,2021-5,2019-5,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/gz/71c458ced780ad95x.htm
日产 逍客 2012款 2.0XV 雷 CVT 2WD,严选车,6.78,原价7.4万,2013-11,9.49万公里,国四,2.0,1次过户,2019-11,2019-10,已过期,2.0L 144马力 L4,6档无级变速箱(CVT),https://www.guazi.com/dg/09b384ced56e97efx.htm
五菱宏光 2014款 1.5L S标准型,严选车,¥2.83,新车指导价5.40万(含税),2014-12,7.82万公里,国四,1.5,0次过户,2020-12,2019-12,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/sz/7a74da3fc38fd701x.htm
丰田 花冠 2013款 1.6L 自动豪华版,严选车,6.36,原价6.66万,2015-10,3.54万公里,国五,1.6,0次过户,2019-10,2019-9,2019-9,1.6L 120马力 L4,4档自动变速箱(AT),https://www.guazi.com/gz/9f2e2a1af540aea1x.htm
宝骏630 2012款 1.5L DVVT手动标准型,严选车,2.39,原价2.62万,2012-11,7.58万公里,国四,1.5,0次过户,2019-11,2019-10,已过期,1.5L 112马力 L4,5档手动变速箱(MT),https://www.guazi.com/nn/0441fe96962148d8x.htm
雪佛兰 科帕奇 2012款 2.4L 两驱城市版 5座,严选车,¥5.22,新车指导价23.90万(含税),2012-10,13.33万公里,国四,2.4,2次过户,2019-10,2019-10,已过期,2.4L 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/a2a867ed76d4019bx.htm
宝骏560 2015款 1.8L 手动精英型,降价急售,¥4.75,新车指导价9.10万(含税),2016-01,6.2万公里,国五,1.8,0次过户,2020-1,2020-1,已过期,1.8L 137马力 L4,5档手动变速箱(MT),https://www.guazi.com/cs/9b3113eaebc7b8d0x.htm
北京BJ40 2016款 40L 2.3T 自动四驱尊享版,严选车,9.84,原价10.75万,2016-11,7.67万公里,国五,2.3,0次过户,2020-11,2019-12,已过期,2.3T 250马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/nn/b55d36c7fd1d1800x.htm
哈弗H2 2014款 1.5T 手动两驱尊贵版,严选车,4.64,原价5.09万,2014-11,5.43万公里,国四,1.5,0次过户,2020-11,2019-10,已过期,1.5T 150马力 L4,6档手动变速箱(MT),https://www.guazi.com/dg/dd104b656e438f04x.htm
起亚K2 2015款 三厢 1.4L MT GLS,严选车,3.98,原价4.13万,2016-07,4.26万公里,国五,1.4,0次过户,2020-7,2019-7,已过期,1.4L 107马力 L4,5档手动变速箱(MT),https://www.guazi.com/zhuhai/4aec0c793386c304x.htm
大众 朗逸 2015款 1.6L 自动舒适版,严选车,7.06,原价7.23万,2016-03,10.48万公里,国五,1.6,0次过户,2020-3,2020-1,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/a14a1c8c536da93dx.htm
现代 途胜 2015款 1.6T 双离合两驱智能型,严选车,10.30,原价10.89万,2016-09,5.53万公里,国五,1.6,0次过户,2020-9,2019-8,已过期,1.6T 177马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/gz/af73869cc3f8fd02x.htm
大众 捷达 2013款 1.6L 自动舒适型,严选车,¥5.28,新车指导价11.80万(含税),2013-10,4.9万公里,国四,1.6,0次过户,2019-10,2019-10,已过期,1.6L 110马力 L4,6档自动变速箱(AT),https://www.guazi.com/liuzhou/eab76cd9df0204bax.htm
丰田 雷凌 2014款 1.6G CVT精英版,严选车,¥8.01,新车指导价13.50万(含税),2015-08,4.97万公里,国五,1.6,0次过户,2019-8,2019-8,已过期,1.6L 122马力 L4,8档无级变速箱(CVT),https://www.guazi.com/gz/5ca44e6a451e22afx.htm
长城M4 2012款 1.5L 手动豪华型,严选车,2.34,原价2.64万,2014-08,4.17万公里,国四,1.5,0次过户,2020-8,2019-8,2019-8,1.5L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/foshan/6b544f1cf617aae8x.htm
奇瑞 瑞虎5 2014款 2.0L CVT家悦版,严选车,¥4.86,新车指导价12.30万(含税),2014-04,8.76万公里,国四,2.0,0次过户,2020-4,2019-4,已过期,2.0L 139马力 L4,7档无级变速箱(CVT),https://www.guazi.com/nn/3456b92f50a8c19cx.htm
标致2008 2014款 1.6L 自动时尚版,严选车,¥6.04,新车指导价13.20万(含税),2015-11,6.22万公里,国五,1.6,0次过户,2019-11,2019-10,已过期,1.6L 117马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/foshan/e6782986b19705ddx.htm
日产 轩逸 2012款 经典 1.6XE 自动舒适版,严选车,5.88,原价6.02万,2015-03,4.13万公里,国五,1.6,0次过户,2021-3,2020-2,已过期,1.6L 117马力 L4,4档自动变速箱(AT),https://www.guazi.com/gz/dc3033b5e6160906x.htm
大众 宝来 2015款 质惠版 1.6L 手动时尚型,严选车,5.43,原价5.56万,2016-04,6.31万公里,国五,1.6,0次过户,2020-4,2020-3,已过期,1.6L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/5320d9b0fd178a6ex.htm
铃木 天语 SX4 2011款 改款 1.6L 自动灵动型,严选车,¥3.80,新车指导价11.80万(含税),2012-12,6.28万公里,国四,1.6,0次过户,2019-12,2019-12,已过期,1.6L 109马力 L4,4档自动变速箱(AT),https://www.guazi.com/gz/dd3e1912d8367017x.htm
起亚K5 2014款 2.0L 自动LUXURY,严选车,8.74,原价8.99万,2014-11,7.51万公里,国四,2.0,0次过户,2020-11,2020-3,已过期,2.0L 162马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/dg/3319b03556b927bax.htm
现代 全新胜达 2013款 2.4L 自动两驱舒适型,严选车,8.39,原价9.01万,2013-11,7.18万公里,国四,2.4,0次过户,2019-11,2019-11,2019-11,2.4L 189马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/eb5c7e633b0768fbx.htm
日产 轩逸 2012款 经典 1.6XE 手动舒适版,严选车,4.30,原价4.88万,2014-09,4.64万公里,国四,1.6,1次过户,2019-9,2019-8,已过期,1.6L 117马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/55ed1ac06fad164fx.htm
传祺GA3 2013款 1.6L 自动豪华ESP版,严选车,3.53,原价3.84万,2014-01,5.67万公里,国四,1.6,2次过户,2020-1,2020-1,已过期,1.6L 122马力 L4,4档自动变速箱(AT),https://www.guazi.com/gz/2d54d3c86af90d6cx.htm
标致508 2013款 2.0L 两周年纪念 自动天窗经典版,严选车,6.82,原价7.47万,2013-05,3.83万公里,国四,2.0,0次过户,2020-5,2019-5,已过期,2.0L 147马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/sz/b5d9a68318d97725x.htm
大众POLO 2014款 1.4L 自动舒适版,严选车,5.23,原价5.34万,2015-12,4.44万公里,国五,1.4,0次过户,2019-12,2019-11,已过期,1.4L 90马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/d66828ecd0b1b7c7x.htm
一汽 骏派D60 2015款 1.5L 手动标准型,严选车,2.45,原价2.54万,2015-12,2.65万公里,国五,1.5,0次过户,2019-12,2019-12,已过期,1.5L 102马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/8307ebc0f60e9170x.htm
力帆820 2015款 2.4L 自动豪华型,严选车,3.95,原价4.14万,2015-11,4.78万公里,国五,2.4,0次过户,2019-11,2020-5,已过期,2.4L 167马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/90b24c46e6bd2e4fx.htm
现代 全新胜达 2013款 2.0T 自动四驱顶级型,严选车,¥12.39,新车指导价33.60万(含税),2013-11,3.55万公里,国四,2.0,0次过户,2019-11,2020-4,已过期,2.0T 245马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/64443a3a2aefec34x.htm
铃木 天语 SX4 2011款 改款 1.6L 手动灵动型,降价急售,¥3.00,新车指导价10.70万(含税),2011-09,3.51万公里,国四,1.6,0次过户,2019-9,2019-9,2019-9,1.6L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/fz/ecec60c31a6752b5x.htm
传祺GS4 2015款 200T G-DCT豪华版,严选车,6.76,原价7.25万,2015-12,1.63万公里,国五,1.3,0次过户,2019-12,2019-11,已过期,1.3T 137马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/gz/0980db093a4e5bd4x.htm
现代 朗动 2012款 1.6L 手动时尚型,降价急售,¥4.88,新车指导价11.50万(含税),2013-08,7.07万公里,国四,1.6,0次过户,2019-8,2019-7,已过期,1.6L 128马力 L4,6档手动变速箱(MT),https://www.guazi.com/liuzhou/6b93e9561d930bb4x.htm
丰田 YARiS L 致炫 2016款 1.5E 自动劲速版,严选车,¥5.85,新车指导价9.60万(含税),2016-07,2.94万公里,国五,1.5,0次过户,2020-7,2019-6,已过期,1.5L 107马力 L4,4档自动变速箱(AT),https://www.guazi.com/gz/c31e2f9e50dac283x.htm
别克 君越 2012款 2.4L SIDI豪雅版,严选车,7.62,原价8.15万,2013-01,7.44万公里,国四,2.4,1次过户,2020-1,2020-1,已过期,2.4L 186马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/7048b79c2945dd53x.htm
丰田 RAV4 2013款 特享版 2.0L 自动经典,严选车,¥8.85,新车指导价22.80万(含税),2013-06,16.46万公里,国四,2.0,0次过户,2019-6,2019-6,已过期,2.0L 150马力 L4,4档自动变速箱(AT),https://www.guazi.com/gz/ebce268a6bb54d0ax.htm
江淮 瑞风S2 2016款 1.5L 手动豪华智能型 双色版,严选车,3.56,原价3.75万,2016-04,2.02万公里,国五,1.5,0次过户,2020-4,2020-4,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/b3bf61d429ceed4ex.htm
福特 福睿斯 2015款 1.5L 自动时尚型,降价急售,¥6.40,新车指导价13.00万(含税),2016-09,3.21万公里,国五,1.5,0次过户,2020-9,2019-5,已过期,1.5L 113马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/55af68db3e6cc0bax.htm
日产 奇骏 2014款 2.0L CVT舒适版 2WD,严选车,13.01,原价13.3万,2016-07,3.7万公里,国五,2.0,0次过户,2020-7,2019-7,已过期,2.0L 150马力 L4,7档无级变速箱(CVT),https://www.guazi.com/gz/0b7771f554e8d65dx.htm
别克 昂科拉 2015款 1.4T 自动两驱都市精英型,严选车,6.36,原价6.73万,2014-12,5.12万公里,国五,1.4,0次过户,2020-12,2019-11,已过期,1.4T 140马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/5acba47c63591fa8x.htm
奥迪A6L 2016款 TFSI 技术型,降价急售,¥23.00,新车指导价45.10万(含税),2016-06,7.84万公里,国五,1.8,0次过户,2020-6,2019-6,2019-6,1.8T 190马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/gz/97f3f3c7943de6c5x.htm
沃尔沃S60 2014款 T5 智逸版(进口),严选车,10.84,原价11.94万,2013-11,10.97万公里,国五,2.0,1次过户,2019-11,2019-11,已过期,2.0T 214马力 L5,6档手自一体变速箱(AT),https://www.guazi.com/nn/b25aae02b7b22fffx.htm
奇瑞 艾瑞泽7 2015款 1.6L CVT致享版,严选车,4.23,原价4.83万,2016-04,3.76万公里,国四,1.6,1次过户,2020-4,2020-4,已过期,1.6L 126马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/dg/a30bd94f9746daddx.htm
本田 雅阁 2016款 2.0L 豪华版,严选车,14.18,原价14.49万,2017-01,2.62万公里,国五,2.0,0次过户,2021-1,2020-5,已过期,2.0L 155马力 L4,无级变速档无级变速箱(CVT),https://www.guazi.com/gz/5e41021d6c5029e5x.htm
大众 宝来 2016款 1.6L 自动舒适型,严选车,¥7.80,新车指导价14.30万(含税),2016-12,4.81万公里,国五,1.6,0次过户,2020-12,2019-11,已过期,1.6L 110马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/466572eaef659d31x.htm
福特 福睿斯 2015款 1.5L 手动舒适型,降价急售,¥6.00,新车指导价10.50万(含税),2016-08,3.03万公里,国五,1.5,0次过户,2020-8,2019-7,已过期,1.5L 113马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/6774f736c0411b41x.htm
传祺GA6 2016款 235T DCT精英版,严选车,6.42,原价6.77万,2016-11,5.63万公里,国五,1.5,0次过户,2020-11,2019-10,已过期,1.5T 152马力 L4,7档双离合变速箱(DCT),https://www.guazi.com/gz/56354611e3116092x.htm
现代 朗动 2015款 1.6L 手动时尚型,严选车,5.33,原价6.05万,2015-01,3.54万公里,国四,1.6,0次过户,2021-1,2020-1,已过期,1.6L 128马力 L4,6档手动变速箱(MT),https://www.guazi.com/nn/d07e18855f2947c9x.htm
中华H330 2013款 1.5L 手动舒适型,严选车,¥3.13,新车指导价7.10万(含税),2015-11,2.62万公里,国五,1.5,0次过户,2019-11,2019-11,已过期,1.5L 105马力 L4,5档手动变速箱(MT),https://www.guazi.com/huizhou/27dfec8c84713a6ax.htm
起亚KX CROSS 2017款 1.4L AT GLS,严选车,¥5.94,新车指导价9.30万(含税),2018-03,2.81万公里,国五,1.4,0次过户,2020-3,2020-2,已过期,1.4L 100马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/221be2c5ad49e412x.htm
江淮 瑞风S3 2014款 1.5L 手动豪华智能型,0过户,¥4.00,新车指导价8.10万(含税),2015-09,5.83万公里,国五,1.5,0次过户,2019-9,2019-9,已过期,1.5L 113马力 L4,6档手动变速箱(MT),https://www.guazi.com/huizhou/7ff019909145c18ex.htm
丰田 卡罗拉 2014款 1.6L CVT GL,严选车,7.95,原价8.14万,2016-10,4.3万公里,国五,1.6,0次过户,2020-10,2019-10,已过期,1.6L 122马力 L4,8档无级变速箱(CVT),https://www.guazi.com/gz/e7c6789c9cbc1798x.htm
长城M4 2012款 1.5L 手动豪华型,严选车,¥2.80,新车指导价7.40万(含税),2014-04,6.85万公里,国四,1.5,0次过户,2020-4,2020-3,已过期,1.5L 106马力 L4,5档手动变速箱(MT),https://www.guazi.com/gz/b77611b94364dba0x.htm
奥迪A4L 2015款 35 TFSI 自动舒适型,严选车,17.89,原价18.28万,2015-05,5.48万公里,国五,2.0,0次过户,2021-5,2020-4,已过期,2.0T 180马力 L4,8档无级变速箱(CVT),https://www.guazi.com/gz/cab4e59b35411779x.htm
丰田 RAV4 2013款 特享版 2.0L 自动精英,严选车,8.90,原价9.51万,2013-07,10.29万公里,国四,2.0,0次过户,2019-7,2019-8,已过期,2.0L 150马力 L4,4档自动变速箱(AT),https://www.guazi.com/gz/1375642b02fcd36dx.htm
现代ix35 2015款 2.0L 自动两驱智能型 国IV,严选车,¥9.32,新车指导价19.20万(含税),2015-04,3.97万公里,国四,2.0,0次过户,2021-4,2020-4,已过期,2.0L 165马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/liuzhou/c924afeeaf83f6f8x.htm
比亚迪S6 2013款 白金版 2.0L 手动豪华型,严选车,3.21,原价3.52万,2014-04,3.49万公里,国四,2.0,0次过户,2020-4,2019-4,已过期,2.0L 140马力 L4,5档手动变速箱(MT),https://www.guazi.com/dg/548340030c46f77bx.htm
比亚迪F3 2015款 节能版 1.5L 手动舒适型,严选车,2.43,原价2.73万,2015-12,5.46万公里,国五,1.5,0次过户,2019-12,2020-4,已过期,1.5L 109马力 L4,5档手动变速箱(MT),https://www.guazi.com/foshan/06f66d92fdf57e19x.htm
雪佛兰 2015款 赛欧3 1.5L AMT幸福天窗版,严选车,4.10,原价4.18万,2016-01,6.22万公里,国五,1.5,0次过户,2020-1,2020-1,已过期,1.5L 113马力 L4,5档机械式自动变速箱(AMT),https://www.guazi.com/gz/3b9c5d93f4d83771x.htm
雪铁龙C3-XR 2015款 1.6L 自动先锋型,严选车,5.65,原价5.88万,2016-03,5.48万公里,国五,1.6,1次过户,2020-3,2020-3,已过期,1.6L 117马力 L4,4档手自一体变速箱(AT),https://www.guazi.com/gz/6e87a047e976e9c3x.htm
宝马7系 2013款 730Li 领先型(进口),严选车,¥34.47,新车指导价101.30万(含税),2014-06,5.58万公里,国四,3.0,0次过户,2020-6,2019-6,已过期,3.0L 258马力 L6,8档手自一体变速箱(AT),https://www.guazi.com/gz/007f5eb48d936ef4x.htm
起亚K5 2015款 2.0L 自动LUX,严选车,9.88,原价10.1万,2015-07,6.06万公里,国五,2.0,0次过户,2019-7,2019-6,已过期,2.0L 162马力 L4,6档手自一体变速箱(AT),https://www.guazi.com/gz/8300ec75541b7611x.htm
菲亚特 菲翔 2012款 1.4T 自动悦享版,严选车,3.77,原价4.2万,2013-09,10.82万公里,国四,1.4,3次过户,2019-9,2019-9,已过期,1.4T 120马力 L4,6档双离合变速箱(DCT),https://www.guazi.com/nn/0e6565e4af1cfd32x.htm
